id,likes,shares,comments,views
100001399888424_8116468371743078,1,0,0,0
100032312057685_1164115654675492,6,2,65,0
2037830259694385_3479042352239828,1,0,0,0
569594804841755_1038245267976704,0,0,0,0
4161017587300265_7871996916202295,3,0,1,0
570079565592614_612066178060619,0,0,0,0
100010766778876_2219047161797488,0,0,0,0
100092232082530_415201264897606,3,0,0,0
100020186962031_1494916147857936,1,0,8,0
1069591985_10228226934153092,32,0,2,0
100026066676895_1477991989746343,36,1,14,0
100010568146845_2271634663198783,0,0,0,0
100052281602746_1064748271944550,4,0,0,0
100046582602504_1033088494920561,2,0,2,0
100010130536809_2262033150811014,14,0,1,0
240265526005884_8488937527805268,244,12,49,0
100011650459666_2229742477424079,5,0,0,0
214197769984349_1036376217766496,19,0,28,0
100009356113619_3829641930690973,5,0,0,0
100052281602746_1064075722011805,0,1,0,0
100089402520941_477891235200957,1,0,0,0
100027146093077_1518358162412372,3,0,0,0
6724651682637333505_7393682943333387538,3138,1,5,7350
6564005279975964673_7393555513130159368,2,0,1,775
6711724353756955649_7393369615017069842,714,101,8,33100
6525429812320223234_7393356628227099911,5,0,0,380
6570229043638697985_7393339062897134856,8819,44,19,44800
6931675088904782850_7393238054305123602,9,0,0,165
7308023255083435015_7392989442396392711,7,0,0,210
7387991675682292752_7392828607686544658,8,0,0,405
6515033620888190978_7392795403881630992,6,0,3,185
6785554322249417729_7392613419947429127,3,1,0,637
6776584186959692802_7392585851223477512,1,0,0,272
6546858122459004929_7392562083470036232,22,2,18,280
6700761208695391233_7391122869209533713,6,0,0,389
7191692407157769217_7391106627786542352,10,0,0,366
6894844103223526405_7391058368749784338,20,1,1,221
7372493760518816773_7391051929499143442,216,5,13,957
6794743397787272194_7390733540675046677,23,4,1,693
7381536112319366151_7390709208238361874,8,0,1,381
7163578854509675522_7390665540164914440,83,3,4,4300
7119388205942637569_7390604358771133704,12,0,0,264
6702719142379717633_7390334862038781200,12,0,0,364
6607620372287537154_7390237408417074450,17,2,1,263
63726328145_7390234115930459400,54,2,2,807
6556162436999168002_7397109908090408199,16,0,0,163
7144891746610545690_7397009303447571729,2349,649,27,41100
66314561415_7396837876970884353,45,1,5,243
6972568302951564289_7395201365212925185,1053,4,4,2965
7271090163450954754_7395088824713415943,12,0,12,310
6593150956295864322_7394868484884253953,2,0,0,220
316277648903585793_7394839949129878815,542,4,4,19700
7377275728872178704_7393909916450196757,409,47,2,8389
6796171882891625474_7393778825714224402,854,13,12,18400
6554556269663272961_7388343205961469200,5,0,4,135
6617340777390833665_7388165322576055573,3639,319,5,85500
6695222496810140674_7387761474329939217,15500,703,183,174300
6672582180336862210_7387737612271750401,17,0,5,469
6927935647965578242_7387687396474703122,2205,305,32,81900
7353185635286680593_7387671471159643399,14,0,0,265
6971679830346679301_7387640603284114696,14,2,0,643
6717484086958572545_7387413004289150225,657,0,5,27600
72963870207_7387397469677587713,14,1,4,281
7322823984420193281_7387392477574991112,10,0,4,480
6510870717550231553_7387310616916151568,7954,796,53,161500
7306663122525520898_7387261916982430996,155,1,10,1102
7142454884003775515_7387091671080602897,599,15,20,22100
7015614803943719963_7387068935922797840,1570,6,7,2304
6828436158852580353_7386940559631322389,7,0,1,191
7288531006301242386_7386940265602256149,8,1,0,342
6895934481410098178_7386928095565040917,14,1,0,628
7104442265905169410_7386887545944083730,16500,1530,150,211800
6627719366748733441_7386870605972376839,26,0,5,432
6544302316147998722_7386710903347006725,13,0,0,412
6566554615566598146_7386599010171194644,2,0,0,139
7103163829014545410_7386352675039759634,163,11,0,9397
7067128327870219265_7389290973429304584,2,0,0,188
6537557542121701378_7389283992312302855,18,0,3,452
6988482774173697051_7389279141859691794,1,0,0,189
7385923697423074310_7389249911507782913,5,1,0,603
6514248390813433857_7389245684626640146,2669,17,13,32600
7082976186456998914_7389131831112699143,1,0,0,152
7041798204208563202_7388813025454738695,8,1,0,147
6926152568062297090_7397398297645681938,396,98,7,15800
7103163829014545410_7397292198032723220,42,0,6,5725
6527626836457046017_7396344052792282384,6,0,0,247
6818327487563973638_7391694359797697834,125,2,2,2004
6832235662704428033_7398463873742949648,3,0,0,166
6789664574343988225_7398101485592022278,28,3,0,873
7208592214116205595_7400063706618449168,13,1,1,501
7302089185014531073_7403749223461571858,82,5,0,8851
6800322439169229826_7403694789180296465,8,0,0,231
70536775266_7403333445667097864,19,3,6,1063
7283549993050162182_7402467398290263303,0,0,0,67
7402188056063099921_7402316582262705409,21,2,0,682
7392779366827344902_7401839475736808725,12,2,0,436
7208916856970167301_7401503479635692818,71,9,7,2481
170093842598072320_7401480725955972359,2266,99,12,87700
6611365196396347394_7401145996261985554,21,0,1,1186
6882586299376108546_7401063279331675400,16,0,2,261
6622886817048870913_7401011068736113928,7,0,0,124
7080883829937914881_7400395414375075080,6,0,0,215
6629671630099955714_7400217316375514385,28,0,2,256
6949486959170061313_7399092159946820871,80,0,14,920
6674019210005513217_7398976329112177940,221,16,2,5587
